REVIEW_ID,REVIEW_CONTENT,RATING,DATE,COUNTRY
te,"When I first looked at the mandrel I liked what I saw. It was clearly marked and was very nice. Then I started to measure rings. I found that the markings were rough and not easy to get good readings from. I decided to use 1000 grit wet or dry paper on the mandrel to try to reduce the roughness. It worked fairly well. the markings are not quite as clear as before, but they are just fine and easy to read. More important, is the fact that now when I slide a ring onto the mandrel, it goes smoothly up to it's size marking. I am now very happy with this purchase.",4.0,2024-09-24,United State
T M,"This is the perfect ring mandrel, especially in jewelry making. The ring sizes are engraved into the steel mandrel so there's no concern about the ring sizes wearing away like so many others mandrels. HIGHLY RECOMMEND.",5.0,2025-01-08,United State
S. Dixon,"I purchased this item, unsure of what I would end up getting.  The mandrel arrived on time, and I was pleasantly surprised when I opened the box.  This mandrel is well made, and substantial.  Now, upon opening the box, I noticed it was in a plastic sleeve, so being a true knuckle-draggers wife, I just picked it up and removed the plastic sleeve.  Sounds okay so far, right? Oh no!  I was anything but okay.  The mandrel is covered in a thin layer of oil.  Just keep that in mind when you open the box and remove it from the plastic sleeve.  The mandrel is coated in a thin layer of oil, which is there to protect the steel from rusting.  As my husband laughingly told me long AFTER THE FACT! Makes perfect sense for the oil to be there if you think about it, but at the time common sense was somewhere on vacation, and my thought processes where not fully functional.

Keep in mind, the oil is not a bad thing at all, and something I should have expected. So with that said, I managed to get oil all over my hands. This is of course the one time I couldn't find a napkin, paper towel, or tea-towel.  All I can say is ""Thank goodness for the dog!""  That's a joke kids. :o)

However, I did find it interesting how difficult turning doorknobs with your elbows can be while trying to get to the bathroom, at the other end of the house, to wash my hands; of course this is also the time when the phone starts ringing and someone is knocking on the front door, the dogs are going crazy, all the while my four year old is following me around asking me what happened to my hands and why am I trying to open the doors with my elbows, along with about a hundred other questions completely unrelated to the event.

But I digress.  This product is weighty, and extremely well made.  Just to be sure on accuracy, I sized my wedding rings, and my husband's rings on it, and they measured correctly on this mandrel.  Great product!  Just mind the protective coating of oil, and make sure you have a paper towel or something on hand, or you may have a Calgon moment like I did. :o)

My final comments being, ""I highly recommend this product.""  Excellent tool to have around not just for sizing rings, but also for bending metal if you have a need to do that.  Which I might.",5.0,2012-03-24,United State
foxposte,"This is a heavy steel mandrel, nicely finished; can use for sizing, reshaping, or re-sizing a ring.
I didnâ€™t expect it to be as solidly-made as it is, for the price. So I was pleasantly surprised when
I opened the package, and saw it. Good ring mandrel, great price point. Easy to use, heavy duty,
Should be the only one youâ€™ll ever need to buy!",5.0,2024-11-08,United State
Isabella,"The material is tough and may leave scuff marks, but works well for flattening tougher objects. IMO best used in combination with plastic mandrel. Not exactly what I wanted, but Iâ€™ll find a use.",3.0,2025-01-10,United State
Danny,Just what I was looking for.,5.0,2025-03-21,United State
Margie,Nice polished finish with clear markings. The knurled handle is great for grip when hammering.,5.0,2025-01-06,United State
Cyborgladiator,"This ring sizer works well and is way more accurate than the string method. It feels durable for what it is, and Iâ€™ve had no issues with it. My mom and sisters keep borrowing it, so itâ€™s definitely getting plenty of use!

Pros:
âœ… Accurate Sizingâ€”Better than DIY string tricks.
âœ… Durable Buildâ€”Holds up well to repeated use.
âœ… Easy to Readâ€”Gold scale with magnified glass is helpful.
âœ… Reusable & Convenientâ€”Perfect for personal and family use.

Cons:
âŒ Only a Con If Your Family Wonâ€™t Stop Borrowing It! ðŸ˜‚

Final Thoughts:
If you need a reliable and accurate ring sizer, this one does the job. Just be prepared for family members to keep â€œborrowingâ€ it! ðŸ˜†ðŸ’",5.0,2025-03-06,United State
Bubs,"I recently purchased the Ring Sizer Measuring Tool, and I must say, it's been an absolute game-changer for me as a jewelry enthusiast. This reusable finger size gauge has made my life so much easier when it comes to buying and creating jewelry.

First and foremost, the range of sizes it offers, from 1 to 17 USA ring sizes, is incredibly versatile. I no longer have to guess my ring size when shopping online or trying to create custom jewelry for friends and family. This tool allows for precise measurements, ensuring a perfect fit every time.

The durability of this ring sizer is impressive. It's made from high-quality materials that feel sturdy and long-lasting. I've used it repeatedly, and it still looks brand new. It's certainly a reliable investment for anyone who frequently deals with rings.

One of the best features is its reusability. Unlike disposable plastic ring sizers, this tool is eco-friendly and cost-effective in the long run. It's a small step towards sustainability, and I appreciate that.

The Ring Sizer Measuring Tool is also incredibly user-friendly. The sizes are clearly marked and easy to read, making the measurement process a breeze. I've even used it to help friends and family find their ring sizes, and they were equally impressed by its simplicity and accuracy.

In summary, this reusable finger size gauge has become an indispensable tool in my jewelry collection. Its versatility, durability, eco-friendliness, and ease of use make it a must-have for anyone who loves jewelry. I wholeheartedly recommend it to all jewelry enthusiasts, crafters, and shoppers alike. It's a small investment that makes a big difference.",5.0,2023-10-05,United State
Jeremy A,"This ring sizer is clear, precise, and easy to read with its gold scale and magnifying glass. Covers a wide range of sizes (1-17) and is reusable, making it great for jewelry sizing at home. Works perfectly!",5.0,2025-02-16,United State
Romelo K.,"The listing appeared bigger so I was surprised and prefer how tiny it turned out to be. I find this bit size more convenient for storage keeping. Just wish it had some sort of lock mechanism, because it kept coming undone/loose when Iâ€™m trying to measure my pinky. Other than that. Dealing with the tool, I now wrote down all my finger sizes and when I slim down, it is available for later and the family.",4.0,2025-03-18,United State
D. Lee,Takes away all the guesswork in ordering a new ring. Inexpensive also,5.0,2025-02-20,United State
V,I recently was looking into buying a ring online and wasn't all too sure what my size was and I wanted to be 100% sure I got it right because I didn't want to have to deal with having to send it back or getting it resized (in my case since it was a final offer/no refund sale.) It measured correctly and the ring in question fits like a dream. Its a nice small item that you can just toss in your jewelry box in case the need ever need it again.,5.0,2025-02-27,United State
Richard Nguyen,The ring measuring tool came quickly overnight and it was exactly as it appears online. Instructions were short but very clear. This one had the best bang for your bucks among the other measuring tools.,5.0,2025-03-08,United State
Sam,Easy and simple than other kinds.,5.0,2025-03-16,United State
Asie,This is a staple in my waist loss journey.  This helps me stay on top of my waist size or any size from any part of your body really... it is so lightweight and small and can be kept in your purse or gym bag.  Such a pretty pink color and easy to use.,5.0,2024-11-03,United State
Joe B. S.,"I bought this to monitor swelling in my extremities as suggested by my doctor. In looking for the perfect tool, I found this. Works exactly as needed.",5.0,2024-10-01,United State
Larry,"This is an ingenious and simple tape measure that is particularly easy to use.

Once the free end of the tape is extended around the body part of interest and inserted into its notched holder, a simple button press will apply just enough tension to take up any slack in a consistent and repeatable manner. Then and pressing the â€˜Ejectâ€™ button, releases this free end of the tape, keeping its exact length in place, and the measurement can then be read.

The accuracy of these circumference measurements can quickly be verified by using any available cylinder a few inches or larger in diameter. Simply measure its diameter (either in inches or cm) as accurately as possible then multiply this value by pi (or 3.14); this will be the exact circumference of the cylinder. Now use the Reidea tape to measure the same circumference and compare values. They should be virtually identical.

Further, problems of the tapeâ€™s free end hook breaking off can easily be prevented by simply holding the free end of the tape while itâ€™s being retracted â€“ simply, just donâ€™t let this free end, uncontrollably, retract into its case at full speed. Most of these complaints of breakage, I strongly suspect, are user-related errors and not design flaws with this device.",5.0,2024-03-24,United State
Alaysha Fox,"The tape measure is closer to a dark pink than advertised. The lettering on the body of the measure is black and the writing on the tape itself is pink. It works just fine, but if youâ€™re getting it for the color it may not be what you want.",3.0,2024-12-11,United State
AJ,"What a great invention! I tried it to measure my biceps and it was so easy to use with one hand. As a knitter who likes to make clothes to fit myself, itâ€™s so great to be able to measure if no one is around to help me.",5.0,2024-11-09,United State
Lana W.,"Time saver. This thing is awesome that it saves so much time. At the same time, this really only solves a 1st world problem. LOL. But cool gadget through, especially if youâ€™re measuring yourself constantly because you keep gaining and losing weight. The pin that holds the little nipple in place is small. Hopefully itâ€™ll hold up to constant use. The only bad thing about this measurer is that it does take up quite a bit of space.

If you do this for a living, then this is a great time saver. But if you're like me that does this as a hobby and only sew once a week (at most), it's really takes up more valuable space than needed.",4.0,2023-08-12,United State
Moe,"I have not compared the measurements I got with another source...there are other reviewers that did so you can read their review for that info. My review is based on ease of use.

It is easy(ish) to get your own measurements but it takes a little extra work on your part.

1. The tab that hooks in slides out REALLY easily so you have to hold that in place while using another finger or hand to click the button to bring the tape taut.

2. If you just unhook it and bring it up to read the measurement there is a chance you wont get an accrete measurement because part of the tape may slip back inside. To solve this once you have the tape where you want it you have to press your finger on the tape where it comes out and hold that in place while you unhook it and bring it up to read the measurement to assure you are getting a correct reading.

While these are two things I wish they would correct to make getting body measurements easier I can work around them.",4.0,2020-07-21,United State
JW,"The smart measuring tape device seems to be good quality and the design well thought out.  Release button for the tape retracts quickly.  Units button to switch from metric to imperial.

The smart measuring tape device connects easily to the Arboleaf app, which then syncs to Apple Health.

The Arboleaf app functions well is very intuitive to use.  This is important because without the Arboleaf app, the measuring tape device would not have any 'smart' functions.  The app captures all body tape measurements from the device, and syncs Waist and Height measurements to Apple Health.  (If you buy a compatible body weight scale it will also sync those weight-based measurements to both Apple Health and Fitbit.)",5.0,2025-02-03,United State
Sarah J. Bell,"LOVE this! It makes taking my measurements by myself so easy. It is easy to use and the app keeps track of my measurements so that I don't have to write them down and manage them myself. The app connects to Apple Health, which is great for me since that is wear I track my weight, vitals, etc.",5.0,2025-02-12,United State
Donna Swenson,"The application used for this Smart Tape on the Android platform seems confusing and acts a bit strange. On the Apple platform is seemed to work better, yet still a bit strange.

Be sure to view the device before you start any measurements and understand the different switches and their functions. You will, in most cases, need assistance doing some of the measurements.

Really a help for those of us that don't always know where we should take the measurements and/or can't see the tape measure where it needs to be.

I think this is a good value for a smart tape.",4.0,2025-01-22,United State
Aubra Brown,"Have you ever wanted to do your measurements in the comfort of your own home? No awkward interactions, accurate results AND directly connected to your phone so no more double documentation? If you answered yes to any (or all) of these, this little measuring tape is a perfect addition to your tool box. Itâ€™s light weight, easy to use one handed, and set up is easy as well!",5.0,2024-11-05,United State
Joel Cordero,Easy to set up and use,5.0,2025-02-12,United State
Marquetta,This measuring tape works perfect with the scale they connected on my first set up. it easy to measure myself I didn't need any help . so I say well worth the money . it also helped me to stay on track with my weight loss . my sister and daughter also weight in and used the measuring tape and it say our measurements so we all help each and keep us working toward out goals . it also send the information to each of account . u can set up multi. people,5.0,2024-09-27,United State
Camera Girl,I use this tape measure to get the diameter of tumblers for engraving purposes. It's great for that and makes it really easy to get accurate measurements.,5.0,2025-01-22,United State
Chelese S.,"This measure tape has been a great addition to my health and fitness journey tool kit. It's a little awkward to use at first, but having done a couple sets of measurements since owning this it's easier with each use. I love that the Arborleaf app is able to be synced with Health Connect which also syncs with a multitude of other fitness apps. This allows for a seamless view of all health goals and trends.",4.0,2025-01-04,United State
angie thomlison,Works great!!,5.0,2025-03-17,United State
Althtnmore,"It works perfectly, but I am worried about quality. There is one part I don't expect to last long. We'll see",4.0,2025-01-25,United State
Elizabeth,"Hubs and I recently went on WW and decided it was time to invest in a digital/smart scale.  We love how it is easy to read, user friendly and connects to phone with ease.  Great way to keep on track!!!",5.0,2025-03-14,United State
Lena,"We have used this scale for a couple of months now, and it works perfectly. The setup with the app was very easy and allows convenient tracking of all parameters. The measurements seem accurate. It is lightweight, and looks nice. We are very happy with this scale.",5.0,2025-02-05,United State
Terence Joyner,This scale is great and simple to use. The app tells you a lot about your body,5.0,2025-03-14,United State
Stefanie Freda,Not totally accurate on all the extras but close enough. I use it daily and is still the best scale I've used. The weight part is accurate and is on par with my doctor's office,4.0,2024-11-17,United State
SC,"I've been using the RENPHO Smart Scale for a few weeks now while on the carnivore diet, and itâ€™s been a fantastic tool for tracking my progress. The scale is incredibly easy to set up, syncing seamlessly with the RENPHO app via Bluetooth. The VA display is clear and easy to read, which I appreciate during my morning weigh-ins.

What stands out the most is the range of metrics it tracks. Besides weight, it measures body fat, muscle mass, and even water percentage, giving me a comprehensive view of how my body is responding to the carnivore diet. Iâ€™ve noticed that while my weight has remained stable, my body fat percentage has steadily decreased, and my muscle mass has increased, which is exactly what I was hoping for.

The scale's accuracy seems on point, and the app provides easy-to-read charts that show my progress over time. Being able to see these detailed metrics helps me stay motivated and ensures that my diet is having the intended effect.

Overall, the RENPHO Smart Scale has been a valuable addition to my health journey, making it easier to track and understand the changes in my body composition while on the carnivore diet.",5.0,2024-08-25,United State
Emily,"Highly accurate, light weight, easy to read.",5.0,2025-03-04,United State
Melissa Marter,"I love my scale so much! Itâ€™s so fast and easy to use, the app makes tracking the different components of weight and muscle so easy so you can track your progress! Super lightweight and small so it doesnâ€™t take up a lot of room, great design!",5.0,2025-03-23,United State
Matt Rittel,Very surprised! I have only charged this scale once initially. Been using for 6 months and have yet to recharge it! Syncs great to app to keep a close eye on your body changes!,5.0,2025-03-17,United State
Denise Wolfsberger,"Just recently received my scale. Easy to set up. Downloaded app on my phone and was able to link it quickly. It is easy to use, easy to read the digital scale, and seems accurate. The app lets you track your progress. Has helpful hints and can send data to other apps like MyFitness Pal. Itâ€™s a good size and reasonably priced. Prime also delivered the next day. I am pleased with the ease of use and it already had batteries installed.",5.0,2025-03-21,United State
Sean P.,"When looking for a scale, I looked specifically for a product that could measure not only my weight but also my body fat and muscle accurately. This scale is very intuitive and the app makes it easy to track my progress. The body scan is surprisingly accurate and sensitive enough to pick up on small progress. Definitely worth it.",5.0,2025-03-09,United State
Renda M.,"Great value
Made well
Loads of information
Accurate - body fat, muscle ðŸ’ªðŸ¾ percentage
Sturdy and athletic looking
Easy to use. Make sure to stand on it until it dismisses the user",5.0,2025-02-13,United State
Ms Management,"Works well and syncs with Samsung Health which most products don't do. Accuracy seems to be on point. I only deducted a star due to the fact that typically it's only giving me weight and BMI. Other times it gives me all stats, but it seems to be sporadic.",4.0,2025-03-24,United State
barb,Works great easy to set up so far weight and data correct,5.0,2025-01-24,United State
Rich,"great, easy to set up and accurate.",5.0,2025-02-15,United State
Ginger P,"I absolutely love this body scale!  It really helps me track so many aspects of my body composition and records it on the app which creates a chart for each area that allows me to visualize it better.  I am able to track not only my weight and BMI, but also body fat, subcutaneous fat, visceral fat, bone mass, muscle mass, body water, fat-free body weight, skeletal muscle, BMR, and protein as well as my metabolic age.

And......the measurements are pretty spot on accurate!",5.0,2025-02-20,United State
JaxBiz,"For the price, itâ€™s a nice sleek scale. The weight is accurate and it updates an app on my phone. The app connects to the health settings of my iPhone, so itâ€™s nice to have all my data in one place. Itâ€™s hard to imagine that any scale From $30-$120 can accurately determine your body fat percentage, bone density, or muscle mass. I believe that to be the case with this scale. It takes your height and weight and makes its own determination of what your fat or muscle % may be. During the last two months, itâ€™s obvious that I have lost fat weight and gained muscle, but the scale does not reflect that. I use a much more expensive machine at the gym to get a body fat percentage and my scale at home is off by 100%.  The $10,000 machine at the gym tells me my body fat is 9%, whereas this scale tells me itâ€™s 18. I am definitely not 18% body fat. For people who are looking to build muscle, I would not rely on the scale to measure it accurately. Or for people who are gaining muscle and losing fat weight, I would not rely on this scale for that either.
I did not expect this scale to be accurate for body fat or muscle mass, so I am not upset with the purchase. I was strictly looking for a scale to measure my weight and update it on my phone. This skill does that so Iâ€™m happy.",4.0,2025-03-21,United State
Ames,"This is my first smart scale and so far Iâ€™ve only used it twice, once upon setup and once on my weekly weigh day where I noticed there was a 0.2lb difference (this scale was higher than my regular one) so not a huge difference but as to which one is /most/ accurate, I couldnâ€™t say.

I already had the app because of my humidifier (one of the reasons I went with this brand) and setup was super easy. Another reason I chose this particular scale is because I liked the look of the display and things I could see without needing to look in the app.

So far, so good! Hopefully it stays that way for many years.",4.0,2025-03-08,United State
Dylan Belcher,"Great scale, easy to use and to change the unit. We use it for baking and for weighing coffee beans for both itâ€™s very accurate and the tarry function (set to 0) works super well",5.0,2025-03-11,United State
KallieAnn,"I recently purchased this health food scale, and it has completely transformed the way I track my macros and calories! The accuracy is spot on, measuring down to the gram, which makes portioning my meals effortless. Itâ€™s lightweight, sleek, and easy to use, with a clear digital display that takes the guesswork out of weighing food.

One of the best features is the tare function, which allows me to zero out the weight of bowls or platesâ€”perfect for prepping meals without extra math. It also switches seamlessly between units (grams, ounces, milliliters), making it super versatile.

Since using this scale, Iâ€™ve found it so much easier to hit my daily macro and calorie goals. It eliminates the guesswork, ensuring I stay on track with my nutrition. Whether youâ€™re counting calories, meal prepping, or following a specific diet plan, this scale is a game-changer. Highly recommend!",5.0,2025-02-18,United State
Mama 4Frogs,"Very small scale. Was worried it might be too small.  Got this for accurate measurements for soap making.  It worked perfectly!

It's very sensitive and weighs to the nearest gram (this is the unit I used for soaping). Worked perfectly.  Tares easily.  Remembers last tared weight unless you tare again, or turn it off.  Great little compact scale.  Very accurate - I calibrated it with my 100g calibration weight before using.

Highly recommend for the price.",5.0,2025-03-14,United State
Itsmeelluri,"Love my Etekcity kitchen scale! Precise measurements in grams and ounces make cooking, baking, and meal prep a breeze. Durable 304 stainless steel construction, easy-to-read LCD display, and compact design. Perfect for weight loss, keto, and portion control. Easy to clean, battery-efficient, and affordable. a must-have for home cooks and bakers",4.0,2025-02-10,United State
DC gizmo,"The Etekcity Smart Food Kitchen Scale has been a fantastic addition to my kitchen. It's incredibly accurate, which is crucial for tracking macros and calories. The free VeSync app, with its 19 nutrient tracking capabilities, is a game-changer for anyone serious about their nutrition. I love how it calculates calories and macros with each measurement. The stainless steel build is durable and easy to clean. Most importantly, it's still working great after consistent use. If you're looking for a reliable and accurate smart kitchen scale to help with weight loss or nutritional tracking, the Etekcity scale is an excellent choice.",5.0,2025-03-20,United State
Julianna Dawson,"I love that my Etekcity Digital Kitchen Scale is a great tool in my kitchen to help me measure food to ensure that I track what Iâ€™m putting into my body, my husband's and my childrenâ€™s bodies each and every day, all day! It helps me measure food and ensure the quality control on everything. This food scale is my constant companion. I donâ€™t eat without it. Now, donâ€™t get me wrong. I didn't always use a food scale to measure my food intake. In fact, for years when I heard people talk about using a food scale, and measuring their food intake it was always dieters, and one thing I never went on was a diet. At least not in the sense I understood they meant to use the word, ""diet""! The thought of depriving my body from food was foreign to me. In fact, growing up with a limited food supply meant that once I was old enough to get a job, I exiled food shortage from my life. However, overeating because food became plentiful in adulthood with a job eventually became a problem. Especially after pregnancy and becoming a mother. An experience worth losing a few vanity points over for sure! However, with weight gain vanity concerns pale in comparison to health concerns. You see, I needed to know for sure that I was eating what my body needed, and that I was feeding my husband and children what their bodies needed. And, if I began to tip over to overeating, I wanted it to be a conscious choice! And for my husband and children, I wanted to help them learn when to recognize that they were tipping over the point of eating the recommended daily calories from each food group so that I and so that they had awareness of when they had enough to do the job of sustaining a thriving body so we could experience the whole life change we were after as a family. This Etekcity Digital Kitchen Scale plays a big part of helping us do that. All day, every day. It makes it easy. It takes just a second to put the food on it and measure the serving size. And I get to choose the units (ounces, grams, etc.).

Now, I don't know about you, but I LOVE observing how people who work for companies in a support capacity do their jobs. And when I come across a person or staff that wows me, I stop and take notice! I also stop and take notice when I come across staff that has the opposite effect on me. And my follow through is just as thorough then as this review is now. The Etekcity Digital Kitchen Scale support team wowed me! Immediately they responded to my inquiry when my scale, which I had for a long time, stopped working one day. Like I told you, this thing works hard all day every day measuring food for a family of four. Well, their support team instructed me on how to troubleshoot what was the cause of the problem, offered to send me a new scale, which arrived quickly, AND the piece de resistance. Several weeks later, they reached out to me to ask me how the new scale was working. Talk about a customer support team! Now that's the kind of service I want all day every day!

So, if you're considering buying a food scale for yourself and/or your family, I highly recommend the Etekcity Digital Kitchen Scale. Not just because it's an amazing digital piece of machinery, but because the company has people, actual human beings who work there that care about the service they provide customers and it shows in the CRM (customer relationship management) system they very likely automated utilizing the beauty of digital technology to do it, but they also kept the human element present with their service, which gives them an extra edge.

This is my third Etekcity Digital Kitchen Scale! It's a machine. It isn't meant to last forever. All machines eventually stop working. There's an expected life for every machine. And when this machine serves me till it can't anymore, like the last 2 did, I'll gratefully whisper a thank you for your service to the people who made it and gladly buy another one. Year after year. Etekcity and their customer team now have a ""raving fan"", as one of my favorite teachers and mentors calls it! When you get yours, let me know if you become a raving fan of the Etekcity Digital Kitchen Scale too.",5.0,2022-09-01,United State
Brandon,"I recently purchased the Etekcity Smart Food Kitchen Scale, and it has been a game-changer in my kitchen. The scale is sleek, easy to use, and gives precise measurements for all my cooking and baking needs.

Pros:
âœ… Highly Accurate â€“ The measurements are spot-on, whether in grams, ounces, or milliliters.
âœ… Smart Features â€“ The app syncs with the scale for tracking nutritional information and recipes.
âœ… Tare Function â€“ Easily subtracts the weight of containers for accurate ingredient measurements.
âœ… Sleek Design â€“ Thin, modern, and easy to store in any kitchen.
âœ… Durable & Easy to Clean â€“ The surface wipes clean effortlessly.

Cons:
ðŸ”¸ Requires Batteries â€“ It would be nice if it came with a rechargeable option.

If you're serious about cooking, baking, or meal prepping, this smart kitchen scale is a must-have. Itâ€™s accurate, easy to use, and helps with portion control and recipe tracking. Highly recommend! ðŸ³ðŸ“ðŸ’¡",5.0,2025-03-20,United State
Zoe,"I originally found this brand because of the scale to weigh myself! Which I absolutely love! So I already had the app and knew I wanted to try and find the scale through the app on Amazon before purchasing on their website. I knew I wanted to stick with their product because I know their stuff is extremely accurate! With that being said, time to talk about the actual food scale!

I started a weight loss journey a couple days ago. Iâ€™ve tried before but I never got serious about it. Iâ€™d try working out and a diet but would fail after 5 days. This time Iâ€™ve come into it with the best mindset. So when I knew I wanted to do portion control, I wanted to get a scale to help me fully understand the amount of calories Iâ€™m in taking every day because the whole calorie thing never made sense to me and it was hard to track using a pen and paper. Iâ€™m still trying to learn more about the other things beside calories which Iâ€™m hoping with the help of the scale, Iâ€™ll be able to do that. But I donâ€™t want to get consumed by counting my calories so i thought, okay letâ€™s get a scale to do it for me! So I went with this one!

First glance, the quality of the product is absolutely amazing! It comes with battery which I was completely shocked by. Itâ€™s made well! I love the size and Iâ€™m so excited to fully get to use it. I had a mini slim Jim next to me so I went ahead and tested it out using that and it did give me different numbers than the box, but i genuinely believe the scale more than the box. Iâ€™ve seen multiple people say the box gives bigger numbers than actual whatâ€™s in the product. Itâ€™s worth every penny! I highly recommend this product or any of products by this brand if you to are on your weight loss journey and looking for an accurate food scale and I regular scale!",5.0,2025-02-23,United State
Ali,"I bought this scale to help with my weight loss journey, and itâ€™s honestly one of the best tools Iâ€™ve added to my kitchen. It doesnâ€™t just weigh foodâ€”it connects to a free app that tracks calories, macros, and 19 different nutrients. Total game changer.

The first time I used it, I was meal-prepping chicken and rice, and I was shocked how easy it was to log everything. You just place the food on the scale, open the app, and it gives you the full breakdownâ€”no guessing, no Googling.

The stainless steel design looks sleek and is super easy to clean. Itâ€™s accurate, quick, and the 11lb limit is perfect for anything from small snacks to full meals. Whether youâ€™re cutting, bulking, or just trying to eat smarter, this scale makes nutrition tracking way simpler.

If you're serious about your health goals and want something that actually helps you stick to themâ€”this is the scale to get.",5.0,2025-03-24,United State
jill moore,I use this multiple times a day. Works great!,5.0,2024-10-18,United State
Holly E.,Love that this is compact and easy to use and SUPER easy to read.,5.0,2024-07-01,United State
Tracy Crawford,"The scale part seems to work good but the app you use to track your diet is horrible. The foods are so weird and the calories and carbs are way off. 8 tried adding chicken breast, these were my results: chicken with 30 carbs? NO ... Chicken feet? Yuck! Fast food chicken? Who tracks their diet and eats fast food daily??? Will be returning.",3.0,2025-01-02,United State
David Guindi,I started my diet 2 months ago and this scale was a huge help to keep track of the calories. The app is not really helpful though.,5.0,2023-02-13,United State
Sande,Came quickly and exactly what I need. Need to controll my intake and now I can without any fuss. Thank you... Have ordered another one for my son...,5.0,2023-07-29,United State
Holly Bowman,I love it and didnâ€™t realize it came with a mobile app so thatâ€™s pretty cool. Itâ€™s small but sturdy just what I needed,5.0,2024-01-23,United State
Becky,Perfect!  I've had this product for a few months with continual use and no complaints!,5.0,2024-09-16,United State
Deina,"I've used this about a dozen times so far and I have no problem with it's functionality, but it simply looks and feels cheap.",3.0,2023-12-31,United State
A. Prince,"Just what I was looking for, happy with this purchase !",5.0,2023-12-23,United State
SWA,"What you see on the products page is what you get. It's bright, crisp and thus easy to read. It's made of a sturdy material that should last and is nicely supple. Not the cheapest tape measure available, but I find it worth its price.",5.0,2024-12-14,United State
Jenna S.,"Embarking on a remarkable journey of losing over 100 pounds is an achievement that deserves to be tracked meticulously. For this purpose, I sought the assistance of the GDMINLO Soft Tape Measure to help me measure my progress more accurately than just relying on the scale. In this review, I'll share my experience with this product, highlighting its notable pros and the surprising absence of any cons.

Pros:

Simple to Use: The GDMINLO Soft Tape Measure is incredibly user-friendly. It does exactly what it's designed to do with simplicity and precision. Whether you're measuring your waist, hips, or any other part of your body, the process is straightforward and hassle-free.

Reliable Measurement: The accuracy of this tape measure is truly commendable. It provides reliable measurements, ensuring that you can track your progress with confidence. This reliability is crucial for individuals like me who rely on measurements to gauge their weight loss journey.

Cons:

No Downsides: Surprisingly, there are no downsides or cons to be found with the GDMINLO Soft Tape Measure. It serves its purpose with excellence, and there is nothing negative to report in terms of performance, ease of use, or any other aspect.

In conclusion, the GDMINLO Soft Tape Measure has proven to be an indispensable tool for tracking progress, especially for those on a weight loss journey. Its simplicity, precision, and reliability make it an outstanding choice for anyone looking to measure their body accurately. Remarkably, there are no drawbacks to mention with this product, making it an ideal companion for those who value precise measurements and progress tracking.",5.0,2023-09-29,United State
Rebecca,Unbeatable quality and price! Works perfectly.,5.0,2025-02-14,United State
Yumi Grace,"I couldnâ€™t be happier with the GDMINLO Soft Tape Measure! Itâ€™s incredibly flexible and durable, making it ideal for a wide range of uses, from tailoring to tracking body measurements for weight loss. The double-scale design is super convenient, with clear markings for both inches and centimeters on either side. The 60-inch length is perfect, and the vinyl material ensures it remains in excellent condition even after repeated use.",5.0,2025-01-26,United State
concreature,nice and accurate nothing fancy great measurements,4.0,2024-12-10,United State
Dwayne Thompson,This is a really good quality measurement tape and it is very easy to read and the length is really nice!,5.0,2025-03-08,United State
Earley Sindy Ernest,"""This product exceeded my expectations! High quality, great value for the price, and works perfectly. Highly recommend!""",5.0,2025-02-03,United State
John J. Williams,"It was just what I needed, tape is durable and very easy to read with a bargain price from Amazon.",5.0,2025-03-12,United State
Kaitlyn,measured my bfs dangalang and my bra size with this 10/10,5.0,2025-03-17,United State
gincoolette,good quality and price . Love the colors as well. It was delivered faster than me trying to find the one I lost.,5.0,2025-01-21,United State
akamaibuyer,"These tape measures come with large clearly marked numbers in inches and centimeters on the back side. They are soft and flexible for many uses. I mostly use it to measure my waist girth to keep it within healthy limits. My wife uses it for sewing. So having 5 of them is very convenient. One in my office, one in the bathroom, one in the sewing box, one inside my tool box and one in my kitchen drawer. So useful at such a good price.",5.0,2024-12-14,United State
Mary Ivester,Excellent value. Pretty colors. Super happy with purchase,5.0,2024-12-18,United State
Michelle Haley,Love these! I keep them in various places so they are there when I need them!,5.0,2025-01-02,United State
Dolores,Arrived in tact... tape measures seem fine. I have not used the chalk markers.,4.0,2025-02-04,United State
Drachen,"Always needing a flexible measure. Now have enough to put in every area I need one. Desk, garage, sewing kit...
I like that the metal end piece is the start point of the measure. Metal end to the 1"" mark is 1 inch.
A lot easier to measure circumference rather than calculating from the diameter.
Easy to read, flexible and feel pretty durable. Good deal.",5.0,2024-03-01,United State
Madison Moore,"The tape measures were just as described. I received a pack of 5 of them, each being 60in long. They are a great value for the price.",5.0,2025-02-11,United State
Rafael Ernesto Bracho Sanchez,Muy buen provecho,5.0,2025-02-20,United State
Donna Love,I keep one in my handbag. It comes in handy many times shopping.,4.0,2025-02-22,United State
